"Povpreène meseène plaèe po: STATISTIÈNA REGIJA, SKD DEJAVNOST, MESEC,"
"PLAÈE , MERITVE"

" ";" ";" ";"Neto plaèa";" ";" "
" ";" ";" ";"Plaèa za obdobje [EUR]";"Plaèa za plaèano uro za obdobje [EUR]";"Povpreèje mesecev tekoèega leta / povpreèje istih mesecev prejšnjega leta"
"SLOVENIJA"
" ";"SKD Dejavnost"
" ";" ";"2009";809.84;4.55;101.90
" ";" ";"2010";702.56;4.23;86.80
" ";" ";"2011";764.14;4.60;108.80
" ";" ";"2012";727.24;4.11;95.20
" ";" ";"2013";682.41;3.79;93.80
" ";" ";"2014";705.53;4.10;103.40
" ";" ";"2015";719.91;4.19;102.00
" ";" ";"2016";705.18;4.21;101.70
" ";"C PREDELOVALNE DEJAVNOSTI"
" ";" ";"2005";576.50;3.42;106.30
" ";" ";"2006";618.87;3.57;107.30
" ";" ";"2007";695.31;3.88;112.40
" ";" ";"2008";718.07;4.01;103.30
" ";" ";"2009";734.05;4.28;102.20
" ";" ";"2010";750.38;4.55;102.20
" ";" ";"2011";786.53;4.74;104.80
" ";" ";"2012";815.46;4.76;103.70
" ";" ";"2013";842.40;4.75;103.30
" ";" ";"2014";856.94;4.84;101.70
" ";" ";"2015";864.46;5.05;100.90
" ";" ";"2016";870.19;5.13;101.70
" ";"D OSKRBA Z ELEKTRIÈNO ENERGIJO, PLINOM IN PARO"
" ";" ";"2005";867.72;4.72;113.80
" ";" ";"2006";931.11;4.68;107.30
" ";" ";"2007";1064.74;5.61;114.40
" ";" ";"2008";1143.21;6.03;107.40
" ";" ";"2009";1265.04;7.12;110.70
" ";" ";"2010";1280.52;7.80;101.20
" ";" ";"2011";1303.90;7.98;101.80
" ";" ";"2012";1236.25;7.22;94.80
" ";" ";"2013";1291.59;7.23;104.50
" ";" ";"2014";1334.60;7.34;103.30
" ";" ";"2015";1346.85;7.81;100.90
" ";" ";"2016";1341.47;7.83;99.90
" ";"E OSKRBA Z VODO, RAVNANJE Z ODPLAKAMI IN ODPADKI, SANIRANJE OKOLJA"
" ";" ";"2005";718.87;4.23;109.80
" ";" ";"2006";759.04;4.34;105.60
" ";" ";"2007";812.56;4.45;107.10
" ";" ";"2008";844.96;4.68;104.00
" ";" ";"2009";906.69;5.21;107.30
" ";" ";"2010";869.60;5.20;95.90
" ";" ";"2011";903.95;5.45;104.00
" ";" ";"2012";921.43;5.39;101.90
" ";" ";"2013";943.46;5.29;102.40
" ";" ";"2014";939.20;5.26;99.50
" ";" ";"2015";955.42;5.48;101.70
" ";" ";"2016";965.20;5.60;101.60
" ";"F GRADBENIŠTVO"
" ";" ";"2005";576.45;3.37;105.90
" ";" ";"2006";610.54;3.45;105.90
" ";" ";"2007";677.73;3.72;111.00
" ";" ";"2008";731.98;4.02;108.00
" ";" ";"2009";752.07;4.37;102.70
" ";" ";"2010";737.49;4.37;98.10
" ";" ";"2011";762.24;4.67;103.40
" ";" ";"2012";758.05;4.52;99.50
" ";" ";"2013";732.45;4.32;96.60
" ";" ";"2014";737.57;4.36;100.70
" ";" ";"2015";727.81;4.48;98.70
" ";" ";"2016";745.98;4.59;100.50
" ";"G TRGOVINA, VZDRŽEVANJE IN POPRAVILA MOTORNIH VOZIL"
" ";" ";"2005";570.90;3.42;105.30
" ";" ";"2006";598.51;3.55;104.80
" ";" ";"2007";648.48;3.71;108.30
" ";" ";"2008";693.63;3.98;107.00
" ";" ";"2009";731.38;4.33;105.40
" ";" ";"2010";730.37;4.47;99.90
" ";" ";"2011";771.50;4.75;105.60
" ";" ";"2012";795.92;4.76;103.20
" ";" ";"2013";796.89;4.62;100.10
" ";" ";"2014";797.41;4.63;100.10
" ";" ";"2015";802.40;4.81;100.60
" ";" ";"2016";804.20;4.90;100.20
" ";"H PROMET IN SKLADIŠÈENJE"
" ";" ";"2005";788.56;4.70;118.00
" ";" ";"2006";741.34;4.33;94.00
" ";" ";"2007";803.37;4.56;108.40
" ";" ";"2008";851.45;4.85;106.00
" ";" ";"2009";868.65;5.08;102.00
" ";" ";"2010";872.66;5.34;100.50
" ";" ";"2011";868.07;5.26;99.50
" ";" ";"2012";924.23;5.44;106.50
" ";" ";"2013";919.99;5.33;99.50
" ";" ";"2014";929.45;5.39;101.00
" ";" ";"2015";936.83;5.58;100.80
" ";" ";"2016";907.37;5.41;99.20
" ";"I GOSTINSTVO"
" ";" ";"2005";509.31;3.16;103.00
" ";" ";"2006";528.58;3.32;103.80
" ";" ";"2007";556.40;3.39;105.30
" ";" ";"2008";586.95;3.59;105.50
" ";" ";"2009";639.72;3.98;109.00
" ";" ";"2010";630.93;4.04;98.60
" ";" ";"2011";689.17;4.47;109.20
" ";" ";"2012";668.77;4.25;97.00
" ";" ";"2013";656.68;4.12;98.20
" ";" ";"2014";652.69;4.07;99.40
" ";" ";"2015";639.91;4.20;98.00
" ";" ";"2016";641.44;4.25;95.80
" ";"J INFORMACIJSKE IN KOMUNIKACIJSKE DEJAVNOSTI"
" ";" ";"2005";889.49;5.28;104.00
" ";" ";"2006";923.16;5.34;103.80
" ";" ";"2007";1025.57;5.73;111.10
" ";" ";"2008";1023.01;5.72;99.80
" ";" ";"2009";1062.86;6.20;103.90
" ";" ";"2010";1072.64;6.52;100.90
" ";" ";"2011";1111.90;6.74;103.70
" ";" ";"2012";1166.47;6.81;104.90
" ";" ";"2013";1161.39;6.56;99.60
" ";" ";"2014";1164.80;6.60;100.30
" ";" ";"2015";1167.00;6.84;100.20
" ";" ";"2016";1160.95;6.88;101.30
" ";"K FINANÈNE IN ZAVAROVALNIŠKE DEJAVNOSTI"
" ";" ";"2005";929.52;5.66;105.90
" ";" ";"2006";988.07;5.76;106.30
" ";" ";"2007";1112.07;6.20;112.50
" ";" ";"2008";1160.72;6.52;104.40
" ";" ";"2009";1194.87;7.04;102.90
" ";" ";"2010";1209.19;7.41;101.20
" ";" ";"2011";1253.13;7.67;103.60
" ";" ";"2012";1304.66;7.71;104.10
" ";" ";"2013";1276.95;7.25;97.90
" ";" ";"2014";1293.91;7.48;101.30
" ";" ";"2015";1272.58;7.59;98.40
" ";" ";"2016";1277.23;7.67;100.10
" ";"L POSLOVANJE Z NEPREMIÈNINAMI"
" ";" ";"2005";823.10;5.00;130.30
" ";" ";"2006";749.04;4.38;91.00
" ";" ";"2007";803.82;4.57;107.30
" ";" ";"2008";857.21;4.92;106.60
" ";" ";"2009";885.22;5.23;103.30
" ";" ";"2010";892.61;5.45;100.80
" ";" ";"2011";891.28;5.52;99.90
" ";" ";"2012";892.86;5.36;100.20
" ";" ";"2013";914.43;5.30;102.40
" ";" ";"2014";924.89;5.31;101.10
" ";" ";"2015";932.75;5.54;100.80
" ";" ";"2016";937.80;5.64;99.90
" ";"M STROKOVNE, ZNANSTVENE IN TEHNIÈNE DEJAVNOSTI"
" ";" ";"2005";742.05;4.46;104.00
" ";" ";"2006";788.30;4.63;106.20
" ";" ";"2007";853.96;4.87;108.30
" ";" ";"2008";938.38;5.34;109.90
" ";" ";"2009";989.29;5.87;105.40
" ";" ";"2010";989.58;6.08;100.00
" ";" ";"2011";998.89;6.13;100.90
" ";" ";"2012";1018.46;6.05;102.00
" ";" ";"2013";1018.59;5.93;100.00
" ";" ";"2014";992.39;5.79;97.40
" ";" ";"2015";986.52;6.02;99.40
" ";" ";"2016";980.18;6.04;98.20
" ";"N DRUGE RAZNOVRSTNE POSLOVNE DEJAVNOSTI"
" ";" ";"2005";476.77;2.83;109.20
" ";" ";"2006";470.85;2.86;98.80
" ";" ";"2007";509.87;2.98;108.30
" ";" ";"2008";534.15;3.15;104.80
" ";" ";"2009";584.67;3.50;109.50
" ";" ";"2010";581.72;3.64;99.50
" ";" ";"2011";634.01;3.91;109.00
" ";" ";"2012";670.92;4.03;105.80
" ";" ";"2013";643.15;3.87;95.90
" ";" ";"2014";678.94;3.97;105.60
" ";" ";"2015";678.84;4.17;100.00
" ";" ";"2016";693.72;4.25;101.60
" ";"O DEJAVNOST JAVNE UPRAVE IN OBRAMBE, DEJAVNOST OBVEZNE SOCIALNE VARNOSTI"
" ";" ";"2005";832.33;4.99;104.60
" ";" ";"2006";867.52;5.04;104.20
" ";" ";"2007";906.76;5.08;104.50
" ";" ";"2008";926.58;5.20;102.20
" ";" ";"2009";1050.04;6.16;113.30
" ";" ";"2010";1060.08;6.50;101.00
" ";" ";"2011";1073.26;6.58;101.20
" ";" ";"2012";1084.72;6.33;101.10
" ";" ";"2013";1095.79;6.08;101.00
" ";" ";"2014";1087.12;6.03;99.20
" ";" ";"2015";1085.33;6.31;99.80
" ";" ";"2016";1086.57;6.39;100.60
" ";"P IZOBRAŽEVANJE"
" ";" ";"2005";888.81;5.36;105.20
" ";" ";"2006";915.90;5.60;103.00
" ";" ";"2007";996.26;5.96;108.80
" ";" ";"2008";1035.25;6.18;103.90
" ";" ";"2009";1115.29;6.70;107.70
" ";" ";"2010";1122.07;6.97;100.60
" ";" ";"2011";1119.90;7.00;99.80
" ";" ";"2012";1128.26;6.78;100.70
" ";" ";"2013";1079.09;6.26;95.60
" ";" ";"2014";1068.56;6.18;99.00
" ";" ";"2015";1075.15;6.49;100.60
" ";" ";"2016";1069.60;6.52;99.70
" ";"Q ZDRAVSTVO IN SOCIALNO VARSTVO"
" ";" ";"2005";832.87;5.03;104.30
" ";" ";"2006";867.70;4.81;104.20
" ";" ";"2007";905.55;4.91;104.40
" ";" ";"2008";933.34;5.06;103.10
" ";" ";"2009";1102.25;6.18;118.10
" ";" ";"2010";1119.30;6.42;101.50
" ";" ";"2011";1095.84;6.39;97.90
" ";" ";"2012";1094.31;6.20;99.90
" ";" ";"2013";1081.22;5.98;98.80
" ";" ";"2014";1063.68;5.88;98.40
" ";" ";"2015";1079.96;6.15;101.50
" ";" ";"2016";1073.53;6.18;99.70
" ";"R KULTURNE, RAZVEDRILNE IN REKREACIJSKE DEJAVNOSTI"
" ";" ";"2005";763.57;4.53;107.20
" ";" ";"2006";786.56;4.58;103.00
" ";" ";"2007";825.21;4.80;104.90
" ";" ";"2008";887.63;5.10;107.60
" ";" ";"2009";988.72;5.77;111.40
" ";" ";"2010";1015.00;6.12;102.70
" ";" ";"2011";1048.30;6.40;103.30
" ";" ";"2012";1067.31;6.19;101.80
" ";" ";"2013";1035.10;5.79;97.00
" ";" ";"2014";1029.96;5.76;99.50
" ";" ";"2015";1035.69;6.12;100.60
" ";" ";"2016";1021.93;6.13;98.90
" ";"S DRUGE DEJAVNOSTI"
" ";" ";"2005";653.42;3.93;101.80
" ";" ";"2006";668.59;3.95;102.30
" ";" ";"2007";715.40;4.13;107.00
" ";" ";"2008";734.39;4.37;102.70
" ";" ";"2009";758.39;4.57;103.30
" ";" ";"2010";782.69;5.06;103.20
" ";" ";"2011";829.66;5.25;106.00
" ";" ";"2012";841.49;5.22;101.40
" ";" ";"2013";815.80;5.02;96.90
" ";" ";"2014";851.42;5.25;104.40
" ";" ";"2015";841.54;5.23;98.80
" ";" ";"2016";819.44;5.16;98.70
"Koroška"
" ";"SKD Dejavnost"
" ";" ";"2005";646.59;3.86;106.60
" ";" ";"2006";674.71;3.94;104.30
" ";" ";"2007";728.11;4.12;107.90
" ";" ";"2008";769.89;4.37;105.70
" ";" ";"2009";829.67;4.96;107.80
" ";" ";"2010";845.78;5.23;101.90
" ";" ";"2011";897.52;5.47;106.10
" ";" ";"2012";914.71;5.38;101.90
" ";" ";"2013";925.99;5.30;101.20
" ";" ";"2014";940.17;5.39;101.50
" ";" ";"2015";936.90;5.53;99.70
" ";" ";"2016";939.41;5.62;100.60
" ";"A KMETIJSTVO IN LOV, GOZDARSTVO, RIBIŠTVO"
" ";" ";"2005";552.51;3.51;110.50
" ";" ";"2006";554.05;3.43;100.30
" ";" ";"2007";944.39;5.50;170.50
" ";" ";"2008";694.38;3.93;73.50
" ";" ";"2009";694.32;4.13;100.00
" ";" ";"2010";737.54;4.51;106.20
" ";" ";"2011";745.09;4.68;101.00
" ";" ";"2012";785.92;4.82;105.50
" ";" ";"2013";782.68;4.67;99.60
" ";" ";"2014";848.42;4.95;108.40
" ";" ";"2015";777.13;4.77;91.60
" ";" ";"2016";760.06;4.73;93.70
" ";"B RUDARSTVO"
" ";" ";"2005";676.47;4.28;95.90
" ";" ";"2006";719.05;4.18;106.30
" ";" ";"2007";750.69;4.19;104.40
" ";" ";"2008";782.64;4.30;104.30
" ";" ";"2009";915.40;5.26;117.00
" ";" ";"2010";905.97;5.62;99.00
" ";" ";"2011";811.58;4.81;89.60
" ";" ";"2012";909.88;5.10;112.10
" ";" ";"2013";891.93;4.86;98.00
" ";" ";"2014";888.84;4.86;99.70
" ";" ";"2015";941.38;5.41;105.90
" ";" ";"2016";927.82;5.36;103.10
" ";"C PREDELOVALNE DEJAVNOSTI"
" ";" ";"2005";598.31;3.56;108.90
" ";" ";"2006";623.04;3.60;104.10
" ";" ";"2007";677.06;3.74;108.70
" ";" ";"2008";735.05;4.08;108.60
" ";" ";"2009";740.05;4.44;100.70
" ";" ";"2010";760.41;4.75;102.80
" ";" ";"2011";846.12;5.06;111.30
" ";" ";"2012";868.37;5.02;102.60
" ";" ";"2013";896.94;5.02;103.30
" ";" ";"2014";926.37;5.18;103.30
" ";" ";"2015";925.16;5.31;99.90
" ";" ";"2016";937.22;5.46;101.50
" ";"D OSKRBA Z ELEKTRIÈNO ENERGIJO, PLINOM IN PARO"
" ";" ";"2005";801.17;4.82;109.50
" ";" ";"2006";850.62;4.96;106.20
" ";" ";"2007";903.11;4.98;106.20
" ";" ";"2008";1028.45;5.70;113.90
" ";" ";"2009";1133.94;6.49;110.30
" ";" ";"2010";1119.24;6.84;98.70
" ";" ";"2011";1083.95;6.59;96.80
" ";" ";"2012";1144.98;6.57;105.60
" ";" ";"2013";1166.49;6.55;101.90
" ";" ";"2014";1192.90;6.57;102.30
" ";" ";"2015";1193.00;6.85;100.00
" ";" ";"2016";1223.35;7.12;98.90
" ";"E OSKRBA Z VODO, RAVNANJE Z ODPLAKAMI IN ODPADKI, SANIRANJE OKOLJA"
" ";" ";"2005";677.76;4.07;106.40
" ";" ";"2006";700.14;3.96;103.30
" ";" ";"2007";728.01;3.99;104.00
" ";" ";"2008";781.47;4.31;107.30
" ";" ";"2009";798.73;4.63;102.20
" ";" ";"2010";819.50;4.93;102.60
" ";" ";"2011";847.70;5.17;103.40
" ";" ";"2012";862.67;4.93;101.80
" ";" ";"2013";889.53;4.88;103.10
" ";" ";"2014";884.39;4.96;99.40
" ";" ";"2015";868.26;5.21;98.20
" ";" ";"2016";884.34;5.29;102.30
" ";"F GRADBENIŠTVO"
" ";" ";"2005";583.55;3.47;111.50
" ";" ";"2006";563.69;3.28;96.60
" ";" ";"2007";511.25;2.95;90.70
" ";" ";"2008";571.68;3.29;111.80
" ";" ";"2009";764.21;4.69;133.70
" ";" ";"2010";780.09;4.61;102.10
" ";" ";"2011";770.49;4.58;98.80
" ";" ";"2012";783.69;4.51;101.70
" ";" ";"2013";853.51;4.77;108.90
" ";" ";"2014";832.89;4.68;97.60
" ";" ";"2015";803.00;4.72;96.40
" ";" ";"2016";848.67;5.02;101.70
" ";"G TRGOVINA, VZDRŽEVANJE IN POPRAVILA MOTORNIH VOZIL"
" ";" ";"2005";547.77;3.28;105.60
" ";" ";"2006";584.76;3.49;106.80
" ";" ";"2007";632.18;3.66;108.10
" ";" ";"2008";678.56;3.93;107.30
" ";" ";"2009";717.98;4.26;105.80
" ";" ";"2010";721.37;4.40;100.50
" ";" ";"2011";755.35;4.64;104.70
" ";" ";"2012";766.88;4.61;101.50
" ";" ";"2013";784.27;4.57;102.30
" ";" ";"2014";804.05;4.73;102.50
" ";" ";"2015";786.03;4.75;97.80
" ";" ";"2016";784.61;4.82;98.20
" ";"H PROMET IN SKLADIŠÈENJE"
" ";" ";"2005";594.65;3.52;100.20
" ";" ";"2006";645.54;3.76;108.60
" ";" ";"2007";673.65;3.90;104.40
" ";" ";"2008";680.70;4.00;101.00
" ";" ";"2009";732.35;4.34;107.60
" ";" ";"2010";736.06;4.46;100.50
" ";" ";"2011";769.86;4.63;104.60
" ";" ";"2012";811.23;4.84;105.40
" ";" ";"2013";838.08;4.91;103.30
" ";" ";"2014";836.60;4.93;99.80
" ";" ";"2015";842.15;5.06;100.70
" ";" ";"2016";812.09;4.91;100.60
" ";"I GOSTINSTVO"
" ";" ";"2005";434.11;2.59;95.00
" ";" ";"2006";462.07;2.80;106.40
" ";" ";"2007";534.16;3.06;115.60
" ";" ";"2008";528.78;3.14;99.00
" ";" ";"2009";620.34;3.67;117.30
" ";" ";"2010";602.12;3.74;97.10
" ";" ";"2011";639.43;4.26;106.20
" ";" ";"2012";654.89;4.14;102.40
" ";" ";"2013";663.08;4.06;101.30
" ";" ";"2014";650.64;4.05;98.10
" ";" ";"2015";635.15;4.11;97.60
" ";" ";"2016";653.57;4.19;102.60
" ";"J INFORMACIJSKE IN KOMUNIKACIJSKE DEJAVNOSTI"
" ";" ";"2005";792.56;4.71;111.00
" ";" ";"2006";810.94;4.66;102.30
" ";" ";"2007";923.55;5.20;113.90
" ";" ";"2008";963.19;5.41;104.30
" ";" ";"2009";1053.87;6.20;109.40
" ";" ";"2010";1088.57;6.66;103.30
" ";" ";"2011";1065.81;6.53;97.90
" ";" ";"2012";1009.23;6.18;94.70
" ";" ";"2013";1005.60;5.83;99.60
" ";" ";"2014";1001.38;5.73;99.60
" ";" ";"2015";997.96;6.03;99.70
" ";" ";"2016";968.51;5.92;100.20
" ";"K FINANÈNE IN ZAVAROVALNIŠKE DEJAVNOSTI"
" ";" ";"2005";866.18;5.30;103.70
" ";" ";"2006";920.94;5.40;106.30
" ";" ";"2007";1014.74;5.64;110.20
" ";" ";"2008";1045.67;5.91;103.00
" ";" ";"2009";1086.45;6.53;103.90
" ";" ";"2010";1092.23;6.78;100.50
" ";" ";"2011";1188.19;7.43;108.80
" ";" ";"2012";1181.54;7.07;99.40
" ";" ";"2013";1152.09;6.71;97.50
" ";" ";"2014";1150.83;6.67;99.90
" ";" ";"2015";1318.37;7.84;114.60
" ";" ";"2016";1202.62;7.30;103.60
" ";"L POSLOVANJE Z NEPREMIÈNINAMI"
" ";" ";"2005";770.36;4.62;111.60
" ";" ";"2006";798.54;4.59;103.70
" ";" ";"2007";915.97;5.10;114.70
" ";" ";"2008";909.92;5.22;99.30
" ";" ";"2009";767.26;4.80;84.30
" ";" ";"2010";828.42;5.19;108.00
" ";" ";"2011";834.67;5.08;100.80
" ";" ";"2012";955.16;5.56;114.40
" ";" ";"2013";996.32;5.54;104.30
" ";" ";"2014";1010.12;5.67;101.40
" ";" ";"2015";976.38;5.66;96.70
" ";" ";"2016";959.96;5.77;98.10
" ";"M STROKOVNE, ZNANSTVENE IN TEHNIÈNE DEJAVNOSTI"
" ";" ";"2005";724.06;4.24;103.80
" ";" ";"2006";656.70;4.00;90.70
" ";" ";"2007";729.88;4.18;111.10
" ";" ";"2008";790.06;4.49;108.20
" ";" ";"2009";878.48;5.51;111.20
" ";" ";"2010";884.70;5.43;100.70
" ";" ";"2011";936.95;5.76;105.90
" ";" ";"2012";962.11;5.61;102.70
" ";" ";"2013";938.07;5.51;97.50
" ";" ";"2014";963.93;5.68;102.80
" ";" ";"2015";959.89;5.84;99.60
" ";" ";"2016";948.60;5.86;98.50
" ";"N DRUGE RAZNOVRSTNE POSLOVNE DEJAVNOSTI"
" ";" ";"2005";537.21;3.31;99.50
" ";" ";"2006";564.32;3.46;105.00
" ";" ";"2007";633.64;3.82;112.30
" ";" ";"2008";842.57;4.99;133.00
" ";" ";"2009";997.16;6.05;118.30
" ";" ";"2010";837.83;5.10;84.00
" ";" ";"2011";804.02;5.03;96.00
" ";" ";"2012";867.96;5.26;108.00
" ";" ";"2013";857.65;5.23;98.80
" ";" ";"2014";869.35;5.22;101.40
" ";" ";"2015";819.00;5.20;94.20
" ";" ";"2016";819.93;5.26;97.80
" ";"O DEJAVNOST JAVNE UPRAVE IN OBRAMBE, DEJAVNOST OBVEZNE SOCIALNE VARNOSTI"
" ";" ";"2005";831.25;4.98;104.50
" ";" ";"2006";853.30;4.96;102.70
" ";" ";"2007";909.17;5.11;106.50
" ";" ";"2008";936.89;5.32;103.00
" ";" ";"2009";1084.09;6.42;115.70
" ";" ";"2010";1084.25;6.73;100.00
" ";" ";"2011";1103.18;6.83;101.70
" ";" ";"2012";1106.84;6.60;100.30
" ";" ";"2013";1104.64;6.26;99.80
" ";" ";"2014";1130.96;6.41;102.40
" ";" ";"2015";1076.94;6.36;95.20
" ";" ";"2016";1078.63;6.45;98.50
" ";"P IZOBRAŽEVANJE"
" ";" ";"2005";808.47;4.97;104.20
" ";" ";"2006";869.03;5.30;107.50
" ";" ";"2007";939.41;5.59;108.10
" ";" ";"2008";961.71;5.82;102.40
" ";" ";"2009";1064.64;6.50;110.70
" ";" ";"2010";1051.01;6.74;98.70
" ";" ";"2011";1058.34;6.84;100.70
" ";" ";"2012";1061.57;6.55;100.30
" ";" ";"2013";1027.05;6.07;96.70
" ";" ";"2014";1016.33;6.01;99.00
" ";" ";"2015";1034.31;6.45;101.80
" ";" ";"2016";1022.50;6.38;99.90
" ";"Q ZDRAVSTVO IN SOCIALNO VARSTVO"
" ";" ";"2005";794.59;4.66;103.70
" ";" ";"2006";809.82;4.71;101.90
" ";" ";"2007";878.90;5.22;108.50
" ";" ";"2008";880.16;5.08;100.10
" ";" ";"2009";1067.26;6.07;121.30
" ";" ";"2010";1065.45;6.37;99.80
" ";" ";"2011";1073.50;6.49;100.80
" ";" ";"2012";1087.90;6.44;101.30
" ";" ";"2013";1071.50;6.28;98.50
" ";" ";"2014";1047.27;6.24;97.70
" ";" ";"2015";1060.67;6.36;101.30
" ";" ";"2016";1056.42;6.40;100.80
" ";"R KULTURNE, RAZVEDRILNE IN REKREACIJSKE DEJAVNOSTI"
" ";" ";"2005";747.65;4.57;105.30
" ";" ";"2006";730.85;4.38;97.80
" ";" ";"2007";739.02;4.48;101.10
" ";" ";"2008";783.43;4.66;106.00
" ";" ";"2009";861.10;5.15;109.90
" ";" ";"2010";848.59;5.57;98.50
" ";" ";"2011";916.81;5.87;108.00
" ";" ";"2012";943.20;5.76;102.90
" ";" ";"2013";907.31;5.44;96.20
" ";" ";"2014";953.72;5.63;105.10
" ";" ";"2015";876.08;5.47;91.90
" ";" ";"2016";872.44;5.53;97.50
" ";"S DRUGE DEJAVNOSTI"
" ";" ";"2005";623.55;3.74;104.90
" ";" ";"2006";676.94;3.92;108.60
" ";" ";"2007";674.21;3.95;99.60
" ";" ";"2008";708.96;4.26;105.20
" ";" ";"2009";781.11;4.87;110.20
" ";" ";"2010";817.80;5.24;104.70
" ";" ";"2011";864.50;5.26;105.70
" ";" ";"2012";925.96;5.56;107.10
" ";" ";"2013";839.99;5.02;90.70
" ";" ";"2014";853.74;5.09;101.60
" ";" ";"2015";825.58;5.14;96.70
" ";" ";"2016";853.26;5.30;98.70
"Savinjska"
" ";"SKD Dejavnost"
" ";" ";"2005";659.42;3.95;104.20
" ";" ";"2006";700.30;4.11;106.20
" ";" ";"2007";751.50;4.30;107.30
" ";" ";"2008";789.44;4.55;105.00
" ";" ";"2009";827.14;4.94;104.80
" ";" ";"2010";856.31;5.22;103.50
" ";" ";"2011";902.80;5.50;105.40
" ";" ";"2012";919.79;5.44;101.90
" ";" ";"2013";928.83;5.37;101.00
" ";" ";"2014";937.23;5.41;100.90
" ";" ";"2015";936.46;5.56;99.90
" ";" ";"2016";936.87;5.60;100.10
" ";"A KMETIJSTVO IN LOV, GOZDARSTVO, RIBIŠTVO"
" ";" ";"2005";531.49;3.29;97.60
" ";" ";"2006";548.40;3.30;103.20
" ";" ";"2007";620.62;3.60;113.20
" ";" ";"2008";666.34;3.97;107.40
" ";" ";"2009";676.63;4.12;101.50
" ";" ";"2010";710.54;4.46;105.00
" ";" ";"2011";818.34;5.01;115.20
" ";" ";"2012";838.46;5.02;102.50
" ";" ";"2013";818.19;4.90;97.60
" ";" ";"2014";777.82;4.69;95.10
" ";" ";"2015";806.99;4.85;103.80
" ";" ";"2016";801.58;4.88;100.40
" ";"B RUDARSTVO"
" ";" ";"2005";987.10;5.99;105.70
" ";" ";"2006";1040.24;6.33;105.40
" ";" ";"2007";1123.96;6.72;108.00
" ";" ";"2008";1174.33;7.28;104.50
" ";" ";"2009";1298.42;7.76;110.60
" ";" ";"2010";1323.94;8.07;102.00
" ";" ";"2011";1365.27;8.33;103.10
" ";" ";"2012";1492.34;8.57;109.30
" ";" ";"2013";1691.80;9.91;113.40
" ";" ";"2014";1447.00;8.96;85.50
" ";" ";"2015";1444.15;8.50;99.80
" ";" ";"2016";1424.55;8.48;91.80
" ";"C PREDELOVALNE DEJAVNOSTI"
" ";" ";"2005";600.04;3.58;104.70
" ";" ";"2006";645.53;3.76;107.60
" ";" ";"2007";693.77;3.94;107.50
" ";" ";"2008";738.65;4.23;106.50
" ";" ";"2009";733.34;4.46;99.30
" ";" ";"2010";790.38;4.80;107.80
" ";" ";"2011";835.64;5.08;105.70
" ";" ";"2012";868.30;5.11;103.90
" ";" ";"2013";886.00;5.13;102.00
" ";" ";"2014";918.86;5.28;103.70
" ";" ";"2015";920.82;5.43;100.20
" ";" ";"2016";933.43;5.53;101.00
" ";"D OSKRBA Z ELEKTRIÈNO ENERGIJO, PLINOM IN PARO"
" ";" ";"2005";869.44;5.14;109.10
" ";" ";"2006";925.27;5.34;106.40
" ";" ";"2007";1016.70;5.62;109.90
" ";" ";"2008";1100.83;6.01;108.30
" ";" ";"2009";1180.24;6.75;107.20
" ";" ";"2010";1190.81;7.15;100.90
" ";" ";"2011";1197.69;7.23;100.60
" ";" ";"2012";1267.84;7.32;105.90
" ";" ";"2013";1303.65;7.28;102.80
" ";" ";"2014";1306.80;7.24;100.20
" ";" ";"2015";1311.31;7.58;100.30
" ";" ";"2016";1336.05;7.81;99.70
" ";"E OSKRBA Z VODO, RAVNANJE Z ODPLAKAMI IN ODPADKI, SANIRANJE OKOLJA"
" ";" ";"2005";712.70;4.25;108.20
" ";" ";"2006";748.39;4.27;105.00
" ";" ";"2007";833.39;4.62;111.40
" ";" ";"2008";892.95;5.01;107.10
" ";" ";"2009";904.76;5.16;101.30
" ";" ";"2010";896.16;5.28;99.00
" ";" ";"2011";897.89;5.32;100.20
" ";" ";"2012";942.97;5.41;105.00
" ";" ";"2013";974.76;5.43;103.40
" ";" ";"2014";992.63;5.58;101.80
" ";" ";"2015";959.89;5.56;96.70
" ";" ";"2016";962.12;5.64;100.20
" ";"F GRADBENIŠTVO"
" ";" ";"2005";566.21;3.38;102.60
" ";" ";"2006";620.56;3.65;109.60
" ";" ";"2007";674.97;3.86;108.80
" ";" ";"2008";664.66;3.87;98.50
" ";" ";"2009";672.04;4.01;101.10
" ";" ";"2010";676.91;4.18;100.70
" ";" ";"2011";802.67;4.86;118.60
" ";" ";"2012";767.68;4.58;95.60
" ";" ";"2013";796.67;4.63;103.80
" ";" ";"2014";753.07;4.45;94.50
" ";" ";"2015";773.45;4.66;102.70
" ";" ";"2016";769.87;4.68;100.80
" ";"G TRGOVINA, VZDRŽEVANJE IN POPRAVILA MOTORNIH VOZIL"
" ";" ";"2005";560.58;3.36;104.50
" ";" ";"2006";602.53;3.60;107.50
" ";" ";"2007";647.82;3.71;107.50
" ";" ";"2008";684.92;3.96;105.70
" ";" ";"2009";726.21;4.29;106.00
" ";" ";"2010";737.77;4.51;101.60
" ";" ";"2011";775.24;4.74;105.10
" ";" ";"2012";789.22;4.72;101.80
" ";" ";"2013";797.26;4.61;101.00
" ";" ";"2014";803.94;4.65;100.80
" ";" ";"2015";796.15;4.76;99.00
" ";" ";"2016";803.57;4.87;100.80
