"Povpreène meseène plaèe po: KOHEZIJSKA IN STATISTIÈNA REGIJA, LETO ,"
"KAZALNIK"

"SLOVENIJA"
" ";"2005"
" ";" ";"Povpreèna meseèna neto plaèa";735.73
" ";"2006"
" ";" ";"Povpreèna meseèna neto plaèa";773.42
" ";"2007"
" ";" ";"Povpreèna meseèna neto plaèa";834.50
" ";"2008"
" ";" ";"Povpreèna meseèna neto plaèa";899.80
" ";"2009"
" ";" ";"Povpreèna meseèna neto plaèa";930.00
" ";"2010"
" ";" ";"Povpreèna meseèna neto plaèa";966.62
" ";"2011"
" ";" ";"Povpreèna meseèna neto plaèa";987.39
" ";"2012"
" ";" ";"Povpreèna meseèna neto plaèa";991.44
" ";"2013"
" ";" ";"Povpreèna meseèna neto plaèa";997.01
" ";"2014"
" ";" ";"Povpreèna meseèna neto plaèa";1005.41
" ";"2015"
" ";" ";"Povpreèna meseèna neto plaèa";1013.23
" ";"2016"
" ";" ";"Povpreèna meseèna neto plaèa";1030.16
" ";"2017"
" ";" ";"Povpreèna meseèna neto plaèa";1062.00
"Vzhodna Slovenija"
" ";"2005"
" ";" ";"Povpreèna meseèna neto plaèa";685.53
" ";"2006"
" ";" ";"Povpreèna meseèna neto plaèa";719.45
" ";"2007"
" ";" ";"Povpreèna meseèna neto plaèa";772.93
" ";"2008"
" ";" ";"Povpreèna meseèna neto plaèa";832.83
" ";"2009"
" ";" ";"Povpreèna meseèna neto plaèa";860.16
" ";"2010"
" ";" ";"Povpreèna meseèna neto plaèa";901.61
" ";"2011"
" ";" ";"Povpreèna meseèna neto plaèa";922.55
" ";"2012"
" ";" ";"Povpreèna meseèna neto plaèa";926.58
" ";"2013"
" ";" ";"Povpreèna meseèna neto plaèa";932.98
" ";"2014"
" ";" ";"Povpreèna meseèna neto plaèa";943.67
" ";"2015"
" ";" ";"Povpreèna meseèna neto plaèa";950.73
" ";"2016"
" ";" ";"Povpreèna meseèna neto plaèa";965.56
" ";"2017"
" ";" ";"Povpreèna meseèna neto plaèa";995.32
"Pomurska"
" ";"2005"
" ";" ";"Povpreèna meseèna neto plaèa";640.31
" ";"2006"
" ";" ";"Povpreèna meseèna neto plaèa";669.38
" ";"2007"
" ";" ";"Povpreèna meseèna neto plaèa";715.42
" ";"2008"
" ";" ";"Povpreèna meseèna neto plaèa";775.07
" ";"2009"
" ";" ";"Povpreèna meseèna neto plaèa";826.02
" ";"2010"
" ";" ";"Povpreèna meseèna neto plaèa";873.88
" ";"2011"
" ";" ";"Povpreèna meseèna neto plaèa";883.09
" ";"2012"
" ";" ";"Povpreèna meseèna neto plaèa";891.27
" ";"2013"
" ";" ";"Povpreèna meseèna neto plaèa";897.19
" ";"2014"
" ";" ";"Povpreèna meseèna neto plaèa";911.81
" ";"2015"
" ";" ";"Povpreèna meseèna neto plaèa";922.87
" ";"2016"
" ";" ";"Povpreèna meseèna neto plaèa";939.81
" ";"2017"
" ";" ";"Povpreèna meseèna neto plaèa";969.78
"Podravska"
" ";"2005"
" ";" ";"Povpreèna meseèna neto plaèa";695.22
" ";"2006"
" ";" ";"Povpreèna meseèna neto plaèa";731.11
" ";"2007"
" ";" ";"Povpreèna meseèna neto plaèa";786.19
" ";"2008"
" ";" ";"Povpreèna meseèna neto plaèa";841.63
" ";"2009"
" ";" ";"Povpreèna meseèna neto plaèa";871.22
" ";"2010"
" ";" ";"Povpreèna meseèna neto plaèa";904.55
" ";"2011"
" ";" ";"Povpreèna meseèna neto plaèa";917.78
" ";"2012"
" ";" ";"Povpreèna meseèna neto plaèa";920.83
" ";"2013"
" ";" ";"Povpreèna meseèna neto plaèa";924.01
" ";"2014"
" ";" ";"Povpreèna meseèna neto plaèa";929.01
" ";"2015"
" ";" ";"Povpreèna meseèna neto plaèa";938.53
" ";"2016"
" ";" ";"Povpreèna meseèna neto plaèa";955.44
" ";"2017"
" ";" ";"Povpreèna meseèna neto plaèa";986.49
"Koroška"
" ";"2005"
" ";" ";"Povpreèna meseèna neto plaèa";665.40
" ";"2006"
" ";" ";"Povpreèna meseèna neto plaèa";695.18
" ";"2007"
" ";" ";"Povpreèna meseèna neto plaèa";746.73
" ";"2008"
" ";" ";"Povpreèna meseèna neto plaèa";808.57
" ";"2009"
" ";" ";"Povpreèna meseèna neto plaèa";834.68
" ";"2010"
" ";" ";"Povpreèna meseèna neto plaèa";884.74
" ";"2011"
" ";" ";"Povpreèna meseèna neto plaèa";913.57
" ";"2012"
" ";" ";"Povpreèna meseèna neto plaèa";920.62
" ";"2013"
" ";" ";"Povpreèna meseèna neto plaèa";931.96
" ";"2014"
" ";" ";"Povpreèna meseèna neto plaèa";943.00
" ";"2015"
" ";" ";"Povpreèna meseèna neto plaèa";956.86
" ";"2016"
" ";" ";"Povpreèna meseèna neto plaèa";980.68
" ";"2017"
" ";" ";"Povpreèna meseèna neto plaèa";1012.97
"Savinjska"
" ";"2005"
" ";" ";"Povpreèna meseèna neto plaèa";684.58
" ";"2006"
" ";" ";"Povpreèna meseèna neto plaèa";717.99
" ";"2007"
" ";" ";"Povpreèna meseèna neto plaèa";767.59
" ";"2008"
" ";" ";"Povpreèna meseèna neto plaèa";825.55
" ";"2009"
" ";" ";"Povpreèna meseèna neto plaèa";844.84
" ";"2010"
" ";" ";"Povpreèna meseèna neto plaèa";892.80
" ";"2011"
" ";" ";"Povpreèna meseèna neto plaèa";916.61
" ";"2012"
" ";" ";"Povpreèna meseèna neto plaèa";920.72
" ";"2013"
" ";" ";"Povpreèna meseèna neto plaèa";927.71
" ";"2014"
" ";" ";"Povpreèna meseèna neto plaèa";940.51
" ";"2015"
" ";" ";"Povpreèna meseèna neto plaèa";945.25
" ";"2016"
" ";" ";"Povpreèna meseèna neto plaèa";954.44
" ";"2017"
