"Prebivalstvo po: STATISTIÈNA REGIJA, SPOL, LETO , STAROST"

"SLOVENIJA"
" ";"Moški"
" ";" ";"1990"
" ";" ";" ";"Starost - SKUPAJ";968252
" ";" ";"1991"
" ";" ";" ";"Starost - SKUPAJ";970229
" ";" ";"1992"
" ";" ";" ";"Starost - SKUPAJ";970033
" ";" ";"1993"
" ";" ";" ";"Starost - SKUPAJ";967119
" ";" ";"1994"
" ";" ";" ";"Starost - SKUPAJ";964460
" ";" ";"1995"
" ";" ";" ";"Starost - SKUPAJ";964375
" ";" ";"1996"
" ";" ";" ";"Starost - SKUPAJ";968074
" ";" ";"1997"
" ";" ";" ";"Starost - SKUPAJ";968634
" ";" ";"1998"
" ";" ";" ";"Starost - SKUPAJ";968160
" ";" ";"1999"
" ";" ";" ";"Starost - SKUPAJ";963217
" ";" ";"2000"
" ";" ";" ";"Starost - SKUPAJ";970812
" ";" ";"2001"
" ";" ";" ";"Starost - SKUPAJ";972742
" ";" ";"2002"
" ";" ";" ";"Starost - SKUPAJ";975002
" ";" ";"2003"
" ";" ";" ";"Starost - SKUPAJ";975587
" ";" ";"2004"
" ";" ";" ";"Starost - SKUPAJ";976802
" ";" ";"2005"
" ";" ";" ";"Starost - SKUPAJ";977052
" ";" ";"2006"
" ";" ";" ";"Starost - SKUPAJ";981465
" ";" ";"2007"
" ";" ";" ";"Starost - SKUPAJ";986982
" ";" ";"2008"
" ";" ";" ";"Starost - SKUPAJ";1000624
" ";" ";"2009"
" ";" ";" ";"Starost - SKUPAJ";1003945
" ";" ";"2010"
" ";" ";" ";"Starost - SKUPAJ";1014107
" ";" ";"2011"
" ";" ";" ";"Starost - SKUPAJ";1014563
" ";" ";"2012"
" ";" ";" ";"Starost - SKUPAJ";1016731
" ";" ";"2013"
" ";" ";" ";"Starost - SKUPAJ";1019061
" ";" ";"2014"
" ";" ";" ";"Starost - SKUPAJ";1020874
" ";" ";"2015"
" ";" ";" ";"Starost - SKUPAJ";1022229
" ";" ";"2016"
" ";" ";" ";"Starost - SKUPAJ";1023333
" ";" ";"2017"
" ";" ";" ";"Starost - SKUPAJ";1025125
" ";" ";"2018"
" ";" ";" ";"Starost - SKUPAJ";1027041
" ";"Ženske"
" ";" ";"1990"
" ";" ";" ";"Starost - SKUPAJ";1028125
" ";" ";"1991"
" ";" ";" ";"Starost - SKUPAJ";1029716
" ";" ";"1992"
" ";" ";" ";"Starost - SKUPAJ";1028879
" ";" ";"1993"
" ";" ";" ";"Starost - SKUPAJ";1026965
" ";" ";"1994"
" ";" ";" ";"Starost - SKUPAJ";1024948
" ";" ";"1995"
" ";" ";" ";"Starost - SKUPAJ";1025102
" ";" ";"1996"
" ";" ";" ";"Starost - SKUPAJ";1022192
" ";" ";"1997"
" ";" ";" ";"Starost - SKUPAJ";1018355
" ";" ";"1998"
" ";" ";" ";"Starost - SKUPAJ";1016763
" ";" ";"1999"
" ";" ";" ";"Starost - SKUPAJ";1015117
" ";" ";"2000"
" ";" ";" ";"Starost - SKUPAJ";1016943
" ";" ";"2001"
" ";" ";" ";"Starost - SKUPAJ";1017352
" ";" ";"2002"
" ";" ";" ";"Starost - SKUPAJ";1019024
" ";" ";"2003"
" ";" ";" ";"Starost - SKUPAJ";1019446
" ";" ";"2004"
" ";" ";" ";"Starost - SKUPAJ";1019631
" ";" ";"2005"
" ";" ";" ";"Starost - SKUPAJ";1020538
" ";" ";"2006"
" ";" ";" ";"Starost - SKUPAJ";1021893
" ";" ";"2007"
" ";" ";" ";"Starost - SKUPAJ";1023395
" ";" ";"2008"
" ";" ";" ";"Starost - SKUPAJ";1025242
" ";" ";"2009"
" ";" ";" ";"Starost - SKUPAJ";1028417
" ";" ";"2010"
" ";" ";" ";"Starost - SKUPAJ";1032869
" ";" ";"2011"
" ";" ";" ";"Starost - SKUPAJ";1035626
" ";" ";"2012"
" ";" ";" ";"Starost - SKUPAJ";1038765
" ";" ";"2013"
" ";" ";" ";"Starost - SKUPAJ";1039760
" ";" ";"2014"
" ";" ";" ";"Starost - SKUPAJ";1040211
" ";" ";"2015"
" ";" ";" ";"Starost - SKUPAJ";1040645
" ";" ";"2016"
" ";" ";" ";"Starost - SKUPAJ";1040855
" ";" ";"2017"
" ";" ";" ";"Starost - SKUPAJ";1040770
" ";" ";"2018"
" ";" ";" ";"Starost - SKUPAJ";1039839
"Pomurska"
" ";"Moški"
" ";" ";"1990"
" ";" ";" ";"Starost - SKUPAJ";64089
" ";" ";"1991"
" ";" ";" ";"Starost - SKUPAJ";63867
" ";" ";"1992"
" ";" ";" ";"Starost - SKUPAJ";63758
" ";" ";"1993"
" ";" ";" ";"Starost - SKUPAJ";63692
" ";" ";"1994"
" ";" ";" ";"Starost - SKUPAJ";63444
" ";" ";"1995"
" ";" ";" ";"Starost - SKUPAJ";63168
" ";" ";"1996"
" ";" ";" ";"Starost - SKUPAJ";61288
" ";" ";"1997"
" ";" ";" ";"Starost - SKUPAJ";61113
" ";" ";"1998"
" ";" ";" ";"Starost - SKUPAJ";60849
" ";" ";"1999"
" ";" ";" ";"Starost - SKUPAJ";60624
" ";" ";"2000"
" ";" ";" ";"Starost - SKUPAJ";60585
" ";" ";"2001"
" ";" ";" ";"Starost - SKUPAJ";60192
" ";" ";"2002"
" ";" ";" ";"Starost - SKUPAJ";60026
" ";" ";"2003"
" ";" ";" ";"Starost - SKUPAJ";59890
" ";" ";"2004"
" ";" ";" ";"Starost - SKUPAJ";59580
" ";" ";"2005"
" ";" ";" ";"Starost - SKUPAJ";59395
" ";" ";"2006"
" ";" ";" ";"Starost - SKUPAJ";59342
" ";" ";"2007"
" ";" ";" ";"Starost - SKUPAJ";59120
" ";" ";"2008"
" ";" ";" ";"Starost - SKUPAJ";59142
" ";" ";"2009"
" ";" ";" ";"Starost - SKUPAJ";58215
" ";" ";"2010"
" ";" ";" ";"Starost - SKUPAJ";58198
" ";" ";"2011"
" ";" ";" ";"Starost - SKUPAJ";58065
" ";" ";"2012"
" ";" ";" ";"Starost - SKUPAJ";58078
" ";" ";"2013"
" ";" ";" ";"Starost - SKUPAJ";57805
" ";" ";"2014"
" ";" ";" ";"Starost - SKUPAJ";57444
" ";" ";"2015"
" ";" ";" ";"Starost - SKUPAJ";57345
" ";" ";"2016"
" ";" ";" ";"Starost - SKUPAJ";57127
" ";" ";"2017"
" ";" ";" ";"Starost - SKUPAJ";56780
" ";" ";"2018"
" ";" ";" ";"Starost - SKUPAJ";56509
" ";"Ženske"
" ";" ";"1990"
" ";" ";" ";"Starost - SKUPAJ";67557
" ";" ";"1991"
" ";" ";" ";"Starost - SKUPAJ";67352
" ";" ";"1992"
" ";" ";" ";"Starost - SKUPAJ";67136
